bounds	benchmark	unit	base_median	candidate_median	delta_percent	p	base_n	candidate_n	status
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_s	B/op	4904	4900	-0.08156606851549286	0.7337662337662337	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_s	allocs/op	613	612.5	-0.08156606851549286	0.7337662337662337	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_s	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_s	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extend_low_u	ns/op	1636	1644	0.4889975550122161	0.14502164502164502	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extend_low_u	calls/batch	1217.5	1210	-0.6160164271047264	0.21861471861471862	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extend_low_u	B/op	9740	9680	-0.6160164271047264	0.21861471861471862	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extend_low_u	allocs/op	1217.5	1210	-0.6160164271047264	0.21861471861471862	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extend_low_u	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extend_low_u	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_u	ns/op	3271.5	3252.5	-0.5807733455601372	0.24025974025974026	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_u	calls/batch	612.5	618	0.8979591836734802	0.39826839826839827	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_u	B/op	4900	4944	0.8979591836734802	0.39826839826839827	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_u	allocs/op	612.5	618	0.8979591836734802	0.39826839826839827	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_u	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extend_high_u	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.shl	ns/op	2171	2175	0.18424689083371693	0.6991341991341992	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.shl	calls/batch	922.5	927	0.4878048780487809	0.9372294372294372	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.shl	B/op	7380	7416	0.4878048780487809	0.9372294372294372	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.shl	allocs/op	922.5	927	0.4878048780487809	0.9372294372294372	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.shl	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.shl	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.shr_s	ns/op	2162.5	2174.5	0.5549132947976876	0.5584415584415584	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.shr_s	calls/batch	938.5	934	-0.47948854555140974	0.3939393939393939	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.shr_s	B/op	7508	7472	-0.47948854555140974	0.3939393939393939	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.shr_s	allocs/op	938.5	934	-0.47948854555140974	0.3939393939393939	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.shr_s	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.shr_s	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.shr_u	ns/op	2193.5	2174.5	-0.8661955778436314	0.6991341991341992	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.shr_u	calls/batch	920	918.5	-0.1630434782608714	0.8181818181818182	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.shr_u	B/op	7360	7348	-0.1630434782608714	0.8181818181818182	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.shr_u	allocs/op	920	918.5	-0.1630434782608714	0.8181818181818182	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.shr_u	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.shr_u	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.add	ns/op	1663	1674	0.661455201443184	0.8181818181818182	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.add	calls/batch	1216	1221.5	0.452302631578938	0.44805194805194803	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.add	B/op	9728	9772	0.452302631578938	0.44805194805194803	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.add	allocs/op	1216	1221.5	0.452302631578938	0.44805194805194803	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.add	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.add	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.sub	ns/op	1647	1639	-0.4857316332726125	0.36363636363636365	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.sub	calls/batch	1215	1190	-2.0576131687242816	0.7683982683982684	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.sub	B/op	9720	9520	-2.0576131687242816	0.7683982683982684	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.sub	allocs/op	1215	1190	-2.0576131687242816	0.7683982683982684	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.sub	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.sub	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.mul	ns/op	4883.5	4886	0.051192792054877145	0.9372294372294372	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.mul	calls/batch	409.5	409	-0.12210012210012167	0.8463203463203464	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.mul	B/op	3276	3272	-0.12210012210012167	0.8463203463203464	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.mul	allocs/op	409.5	409	-0.12210012210012167	0.8463203463203464	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.mul	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.mul	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.min_s	ns/op	1639	1642	0.18303843807199183	0.4653679653679654	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.min_s	calls/batch	1216	1219	0.24671052631579649	0.6190476190476191	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.min_s	B/op	9728	9752	0.24671052631579649	0.6190476190476191	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.min_s	allocs/op	1216	1219	0.24671052631579649	0.6190476190476191	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.min_s	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.min_s	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.min_u	ns/op	1635.5	1641.5	0.36686028737389353	0.974025974025974	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.min_u	calls/batch	1229.5	1219	-0.8540056933712847	0.4675324675324675	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.min_u	B/op	9836	9752	-0.8540056933712847	0.4675324675324675	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.min_u	allocs/op	1229.5	1219	-0.8540056933712847	0.4675324675324675	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.min_u	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.min_u	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.max_s	ns/op	1636	1641.5	0.33618581907091105	0.9393939393939394	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.max_s	calls/batch	1228	1215.5	-1.017915309446249	0.06277056277056277	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.max_s	B/op	9824	9724	-1.017915309446249	0.06277056277056277	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.max_s	allocs/op	1228	1215.5	-1.017915309446249	0.06277056277056277	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.max_s	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.max_s	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.max_u	ns/op	1636	1636.5	0.030562347188256567	0.4069264069264069	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.max_u	calls/batch	1229.5	1216.5	-1.0573403822692118	0.33116883116883117	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.max_u	B/op	9836	9732	-1.0573403822692118	0.33116883116883117	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.max_u	allocs/op	1229.5	1216.5	-1.0573403822692118	0.33116883116883117	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.max_u	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.max_u	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.dot	ns/op	4908.5	4928.5	0.4074564530915703	0.6082251082251082	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.dot	calls/batch	409.5	413	0.8547008547008517	0.047619047619047616	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.dot	B/op	3276	3304	0.8547008547008517	0.047619047619047616	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.dot	allocs/op	409.5	413	0.8547008547008517	0.047619047619047616	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.dot	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.dot	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_s	ns/op	8218.5	8129	-1.089006509703716	0.0021645021645021645	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_s	calls/batch	243.5	244	0.2053388090349051	0.9696969696969697	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_s	B/op	1948	1952	0.2053388090349051	0.9696969696969697	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_s	allocs/op	243.5	244	0.2053388090349051	0.9696969696969697	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_s	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_s	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_s	ns/op	11411.5	11377	-0.3023266003592817	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_s	calls/batch	174.5	176.5	1.1461318051575908	0.24242424242424243	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_s	B/op	1396	1412	1.1461318051575908	0.24242424242424243	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_s	allocs/op	174.5	176.5	1.1461318051575908	0.24242424242424243	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_s	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_s	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_u	ns/op	8118	8124.5	0.08006898250800809	0.5844155844155844	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_u	calls/batch	244.5	246.5	0.8179959100204526	0.6017316017316018	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_u	B/op	1956	1972	0.8179959100204526	0.6017316017316018	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_u	allocs/op	244.5	246.5	0.8179959100204526	0.6017316017316018	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_u	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_u	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_u	ns/op	11382.5	11354.5	-0.24599165385460475	0.6991341991341992	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_u	calls/batch	176.5	176.5	0	0.9264069264069265	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_u	B/op	1412	1412	0	0.9264069264069265	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_u	allocs/op	176.5	176.5	0	0.9264069264069265	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_u	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_u	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.eq	ns/op	1633	1637.5	0.27556644213104775	0.21861471861471862	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.eq	calls/batch	1231.5	1226	-0.44660982541615546	0.6233766233766234	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.eq	B/op	9852	9808	-0.44660982541615546	0.6233766233766234	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.eq	allocs/op	1231.5	1226	-0.44660982541615546	0.6233766233766234	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.eq	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.eq	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.ne	ns/op	3267	3264	-0.09182736455464191	0.6861471861471862	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.ne	calls/batch	610.5	610	-0.08190008190007703	0.4069264069264069	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.ne	B/op	4884	4880	-0.08190008190007703	0.4069264069264069	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.ne	allocs/op	610.5	610	-0.08190008190007703	0.4069264069264069	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.ne	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.ne	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.lt_s	ns/op	2129.5	2142	0.5869922517022674	0.6190476190476191	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.lt_s	calls/batch	959.5	955.5	-0.4168837936425196	0.9069264069264069	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.lt_s	B/op	7676	7644	-0.4168837936425196	0.9069264069264069	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.lt_s	allocs/op	959.5	955.5	-0.4168837936425196	0.9069264069264069	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.lt_s	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.lt_s	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.lt_u	ns/op	5418.5	5346.5	-1.328781027959769	0.09307359307359307	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.lt_u	calls/batch	372.5	365.5	-1.8791946308724827	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.lt_u	B/op	2980	2924	-1.8791946308724827	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.lt_u	allocs/op	372.5	365.5	-1.8791946308724827	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.lt_u	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.lt_u	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.gt_s	ns/op	1647	1641	-0.36429872495445936	0.3874458874458874	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.gt_s	calls/batch	1213.5	1225	0.9476720230737534	0.45670995670995673	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.gt_s	B/op	9708	9800	0.9476720230737534	0.45670995670995673	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.gt_s	allocs/op	1213.5	1225	0.9476720230737534	0.45670995670995673	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.gt_s	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.gt_s	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.gt_u	ns/op	4885.5	4968	1.688670555726124	0.09307359307359307	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.gt_u	calls/batch	410	410.5	0.12195121951219523	0.5714285714285714	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.gt_u	B/op	3280	3284	0.12195121951219523	0.5714285714285714	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.gt_u	allocs/op	410	410.5	0.12195121951219523	0.5714285714285714	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.gt_u	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.gt_u	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.le_s	ns/op	3718.5	3722	0.09412397472099432	0.8441558441558441	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.le_s	calls/batch	536.5	535	-0.2795899347623476	0.854978354978355	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.le_s	B/op	4292	4280	-0.2795899347623476	0.854978354978355	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.le_s	allocs/op	536.5	535	-0.2795899347623476	0.854978354978355	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.le_s	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.le_s	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.le_u	ns/op	3715.5	3721.5	0.16148566814695453	0.8528138528138528	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.le_u	calls/batch	540	535	-0.92592592592593	0.2922077922077922	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.le_u	B/op	4320	4280	-0.92592592592593	0.2922077922077922	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.le_u	allocs/op	540	535	-0.92592592592593	0.2922077922077922	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.le_u	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.le_u	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.ge_s	ns/op	3297	3270	-0.8189262966333044	0.17965367965367965	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.ge_s	calls/batch	609	609	0	0.922077922077922	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.ge_s	B/op	4872	4872	0	0.922077922077922	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.ge_s	allocs/op	609	609	0	0.922077922077922	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.ge_s	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.ge_s	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.ge_u	ns/op	3320.5	3294.5	-0.7830146062340004	0.6212121212121212	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.ge_u	calls/batch	607.5	616	1.3991769547325061	0.047619047619047616	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.ge_u	B/op	4860	4928	1.3991769547325061	0.047619047619047616	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.ge_u	allocs/op	607.5	616	1.3991769547325061	0.047619047619047616	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.ge_u	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i32x4.ge_u	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.abs	ns/op	2115	2149.5	1.6312056737588732	0.5670995670995671	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.abs	calls/batch	952.5	928	-2.57217847769029	0.5086580086580087	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.abs	B/op	7620	7424	-2.57217847769029	0.5086580086580087	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.abs	allocs/op	952.5	928	-2.57217847769029	0.5086580086580087	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.abs	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.abs	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.neg	ns/op	1303	1285	-1.3814274750575617	0.05844155844155844	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.neg	calls/batch	1545.5	1557	0.7440957618893629	0.5151515151515151	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.neg	B/op	12364	12456	0.7440957618893629	0.5151515151515151	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.neg	allocs/op	1545.5	1557	0.7440957618893629	0.5151515151515151	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.neg	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.neg	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_s	ns/op	1644.5	1637	-0.45606567345697346	0.5086580086580087	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_s	calls/batch	1216	1217.5	0.12335526315789824	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_s	B/op	9728	9740	0.12335526315789824	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_s	allocs/op	1216	1217.5	0.12335526315789824	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_s	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_s	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_s	ns/op	3258	3296	1.1663597298956496	0.0367965367965368	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_s	calls/batch	613.5	610	-0.5704971475142595	0.33116883116883117	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_s	B/op	4908	4880	-0.5704971475142595	0.33116883116883117	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_s	allocs/op	613.5	610	-0.5704971475142595	0.33116883116883117	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_s	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_s	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_u	ns/op	1637.5	1637	-0.03053435114503955	0.974025974025974	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_u	calls/batch	1216	1227	0.9046052631578982	0.41125541125541126	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_u	B/op	9728	9816	0.9046052631578982	0.41125541125541126	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_u	allocs/op	1216	1227	0.9046052631578982	0.41125541125541126	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_u	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_low_u	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_u	ns/op	3273.5	3263	-0.32075759890025646	0.854978354978355	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_u	calls/batch	614	610	-0.6514657980456029	0.2619047619047619	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_u	B/op	4912	4880	-0.6514657980456029	0.2619047619047619	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_u	allocs/op	614	610	-0.6514657980456029	0.2619047619047619	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_u	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.extend_high_u	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.shl	ns/op	2207	2207.5	0.02265518803805655	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.shl	calls/batch	928.5	936.5	0.8616047388260606	0.23593073593073594	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.shl	B/op	7428	7492	0.8616047388260606	0.23593073593073594	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.shl	allocs/op	928.5	936.5	0.8616047388260606	0.23593073593073594	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.shl	B/call	8	8	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.shl	allocs/call	1	1	0	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.shr_s	ns/op	16742.5	16491	-1.5021651485739862	1	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.shr_s	calls/batch	121	123	1.6528925619834656	0.3722943722943723	6	6	paired
explicit	BenchmarkWazeroExec/isa_simd_i64x2.shr_s	B/op	968	984	1.6528925619834656	0.3722943722943723	6	6	paired
