run,bounds,benchmark,unit,main_median,after_median,change_percent,p,main_samples,after_samples,prior_median,after_vs_prior_percent,p_vs_prior,benchtime,note
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_call,ns/op,93369.5,73061.5,-21.750143248062802,0.13203463203463203,6,6,73002,0.08150461631188932,0.8181818181818182,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_call,B/op,20936,20296,-3.0569354222392042,0.0021645021645021645,6,6,20296,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_call,allocs/op,65,65,0,1,6,6,65,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_var,ns/op,70547.5,52758.5,-25.21563485594812,0.0021645021645021645,6,6,61485,-14.192892575424898,0.3939393939393939,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_var,B/op,25664,24896,-2.9925187032418976,0.0021645021645021645,6,6,24896,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_var,allocs/op,37,37,0,1,6,6,37,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_cvt,ns/op,141676,137713.5,-2.796874558852591,0.6991341991341992,6,6,119839.5,14.914948743945033,0.17965367965367965,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_cvt,B/op,26232,23512,-10.369014943580357,0.0021645021645021645,6,6,23512,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_cvt,allocs/op,52,52,0,1,6,6,52,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_v128,ns/op,116558.5,116468,-0.07764341510915207,0.6991341991341992,6,6,101505,14.741145756366691,0.9372294372294372,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_v128,B/op,33080,33064,-0.04836759371221744,0.0021645021645021645,6,6,33064,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_v128,allocs/op,57,57,0,1,6,6,57,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_i8x16,ns/op,326932.5,301390,-7.812774808255529,0.30952380952380953,6,6,262572.5,14.783535975778129,0.3939393939393939,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_i8x16,B/op,46328,39288,-15.195993783457084,0.0021645021645021645,6,6,39288,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_i8x16,allocs/op,66,66,0,1,6,6,66,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_i16x8,ns/op,433507.5,435010,0.3465914661222591,0.9372294372294372,6,6,347736.5,25.097595449427935,0.17965367965367965,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_i16x8,B/op,42816,36544,-14.648729446935727,0.0021645021645021645,6,6,36544,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_i16x8,allocs/op,51,51,0,1,6,6,51,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_i32x4,ns/op,491831.5,366431.5,-25.496536923722857,0.17965367965367965,6,6,319053,14.849727161318027,0.8181818181818182,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_i32x4,B/op,37288,31016,-16.820424801544732,0.0021645021645021645,6,6,31016,0,0.45454545454545453,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_i32x4,allocs/op,51,51,0,0.45454545454545453,6,6,51,0,0.45454545454545453,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_i64x2,ns/op,247789,308273.5,24.409679202870183,0.6991341991341992,6,6,284969,8.177907070593648,0.3939393939393939,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_i64x2,B/op,40368,34160,-15.378517637732859,0.0021645021645021645,6,6,34160,0,0.45454545454545453,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_i64x2,allocs/op,50,50,0,0.45454545454545453,6,6,50,0,0.45454545454545453,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_f32x4,ns/op,294932.5,277986,-5.74589100895968,0.48484848484848486,6,6,248275.5,11.966746618172142,0.6991341991341992,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_f32x4,B/op,35752,29544,-17.36406354889237,0.0021645021645021645,6,6,29544,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_f32x4,allocs/op,50,50,0,1,6,6,50,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_f64x2,ns/op,250109,206402,-17.475180821161974,0.09307359307359307,6,6,199895,3.255208984716984,0.48484848484848486,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_f64x2,B/op,35704,29496,-17.387407573381132,0.0021645021645021645,6,6,29496,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_f64x2,allocs/op,49,49,0,1,6,6,49,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_reduce,ns/op,95499.5,85500,-10.4707354488767,0.30952380952380953,6,6,104080,-17.851652574942356,0.48484848484848486,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_reduce,B/op,28552,25704,-9.974782852339592,0.0021645021645021645,6,6,25704,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-explicit,explicit,BenchmarkCompileCompact/isa_simd_reduce,allocs/op,38,38,0,1,6,6,38,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/tiny,ns/op,119699.5,114895.5,-4.013383514551016,0.17965367965367965,6,6,112781.5,1.874420893497608,0.8181818181818182,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/tiny,B/op,10784,10784,0,1,6,6,10784,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/tiny,allocs/op,27,27,0,1,6,6,27,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/fib_iter,ns/op,57237.5,55794.5,-2.521074470408391,0.6991341991341992,6,6,56265,-0.8362214520572286,0.6991341991341992,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/fib_iter,B/op,13184,12672,-3.8834951456310662,0.0021645021645021645,6,6,12672,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/fib_iter,allocs/op,28,28,0,1,6,6,28,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/fib_rec,ns/op,44458.5,57357.5,29.01357445707795,0.17965367965367965,6,6,48145,19.134904974556033,0.06493506493506493,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/fib_rec,B/op,13264,12496,-5.79010856453559,0.0021645021645021645,6,6,12496,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/fib_rec,allocs/op,37,37,0,1,6,6,37,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/arith,ns/op,42529.5,45605,7.231451110405729,0.48484848484848486,6,6,41858.5,8.950392393420682,0.3939393939393939,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/arith,B/op,27456,12864,-53.14685314685315,0.0021645021645021645,6,6,12864,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/arith,allocs/op,27,27,0,1,6,6,27,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/float,ns/op,45725.5,43637,-4.567473291708124,0.5887445887445888,6,6,42018.5,3.8518747694467947,0.6991341991341992,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/float,B/op,28048,13456,-52.02509982886481,0.0021645021645021645,6,6,13456,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/float,allocs/op,41,41,0,1,6,6,41,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/memory,ns/op,58029,52138,-10.151820641403441,0.8181818181818182,6,6,51792,0.6680568427556377,0.8181818181818182,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/memory,B/op,13584,12688,-6.595995288574796,0.0021645021645021645,6,6,12688,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/memory,allocs/op,34,34,0,1,6,6,34,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/memory_tree,ns/op,66319.5,56576,-14.691757326276589,0.06493506493506493,6,6,55203.5,2.4862554004728032,0.512987012987013,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/memory_tree,B/op,28448,16928,-40.4949381327334,0.0021645021645021645,6,6,16928,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/memory_tree,allocs/op,51,51,0,1,6,6,51,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/globals,ns/op,42214,48490.5,14.868290140711604,0.24025974025974026,6,6,43847,10.590234223550077,0.30952380952380953,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/globals,B/op,13672,12904,-5.617320070216502,0.0021645021645021645,6,6,12904,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/globals,allocs/op,40,40,0,1,6,6,40,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/dispatch,ns/op,51957,50640,-2.534788382701081,1,6,6,50760,-0.23640661938534313,0.8181818181818182,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/dispatch,B/op,11304,11288,-0.14154281670205604,0.0021645021645021645,6,6,11288,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/dispatch,allocs/op,43,43,0,1,6,6,43,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/branches,ns/op,33533,33287,-0.7336057018459408,0.9372294372294372,6,6,39464,-15.652240016217311,0.8181818181818182,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/branches,B/op,13248,12224,-7.729468599033817,0.0021645021645021645,6,6,12224,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/branches,allocs/op,25,25,0,1,6,6,25,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/many_funcs,ns/op,341755.5,349931,2.3922072943961314,0.06493506493506493,6,6,345953,1.149867178489572,0.8181818181818182,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/many_funcs,B/op,53224,52968,-0.48098602134375446,0.0021645021645021645,6,6,52968,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/many_funcs,allocs/op,39,39,0,1,6,6,39,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/linked_list,ns/op,46206.5,44188,-4.36843301267138,0.30952380952380953,6,6,50024,-11.666400127938592,0.5887445887445888,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/linked_list,B/op,16816,14896,-11.41769743101808,0.0021645021645021645,6,6,14896,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/linked_list,allocs/op,38,38,0,1,6,6,38,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/mandelbrot,ns/op,50539.5,47033,-6.938137496413699,0.025974025974025976,6,6,50730,-7.287601025034496,0.329004329004329,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/mandelbrot,B/op,30256,22064,-27.07562136435748,0.0021645021645021645,6,6,22064,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/mandelbrot,allocs/op,58,58,0,1,6,6,58,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/sieve,ns/op,47719,48686,2.0264464888199774,0.9372294372294372,6,6,47659,2.154892045573753,0.48484848484848486,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/sieve,B/op,20928,17600,-15.902140672782872,0.0021645021645021645,6,6,17600,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/sieve,allocs/op,39,39,0,1,6,6,39,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/nbody,ns/op,129758,119243.5,-8.10316126944003,0.17965367965367965,6,6,113282.5,5.2620660737536795,0.6991341991341992,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/nbody,B/op,70000,70000,0,1,6,6,70000,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/nbody,allocs/op,89,89,0,1,6,6,89,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/spectralnorm,ns/op,120234.5,106384.5,-11.519156315367052,0.24025974025974026,6,6,105187.5,1.137967914438498,0.9372294372294372,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/spectralnorm,B/op,63992,63992,0,1,6,6,63992,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/spectralnorm,allocs/op,81,81,0,1,6,6,81,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/fannkuch,ns/op,157169.5,136771,-12.978663163018267,0.04112554112554113,6,6,153783,-11.062341091017858,0.48484848484848486,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/fannkuch,B/op,65776,65776,0,1,6,6,65776,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/fannkuch,allocs/op,68,68,0,1,6,6,68,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/matmul,ns/op,96786,86481.5,-10.646684437831922,0.24025974025974026,6,6,108508.5,-20.299792182179278,0.06493506493506493,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/matmul,B/op,63224,63224,0,1,6,6,63224,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/matmul,allocs/op,75,75,0,1,6,6,75,0,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/quicksort,ns/op,112906.5,104866.5,-7.120936349988705,0.3939393939393939,6,6,99496.5,5.397174774992086,1,1x,single-operation memory check; not a timing claim
compiler-fixed-signals,signals,BenchmarkCompileCompact/quicksort,B/op,30024,30024,0,1,6,6,30024,0,1,1x,single-operation memory check; not a timing claim
