bounds,benchmark,engine,unit,main_median,after_median,change_percent,p,main_samples,after_samples,measurement,status
explicit,BenchmarkCompileFull/float,wago,ns/op,24919.5,22524,-9.612953710949256,0.008658008658008658,6,6,reported,paired
explicit,BenchmarkCompileFull/memory,wago,ns/op,29931.5,27376.5,-8.53615755976146,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/memory_tree,wago,ns/op,41214,35066.5,-14.916047944873101,0.008658008658008658,6,6,reported,paired
explicit,BenchmarkCompileFull/globals,wago,ns/op,26589,24324,-8.51856030689383,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/dispatch,wago,ns/op,33853,31018.5,-8.372965468348447,0.008658008658008658,6,6,reported,paired
explicit,BenchmarkCompileFull/branches,wago,ns/op,21475.5,20254.5,-5.6855486484598705,0.008658008658008658,6,6,reported,paired
explicit,BenchmarkCompileFull/many_funcs,wago,ns/op,505245.5,413829,-18.09348128780959,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/linked_list,wago,ns/op,30615,25805.5,-15.709619467581248,0.008658008658008658,6,6,reported,paired
explicit,BenchmarkCompileFull/mandelbrot,wago,ns/op,35934.5,28814,-19.815219357442015,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/sieve,wago,ns/op,34793.5,26800,-22.974118729072956,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/nbody,wago,ns/op,141980,98365.5,-30.718763206085363,0.025974025974025976,6,6,reported,paired
explicit,BenchmarkCompileFull/spectralnorm,wago,ns/op,124315,85781,-30.99706391022805,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/fannkuch,wago,ns/op,182169,120472.5,-33.86772722032838,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/matmul,wago,ns/op,102775.5,75203,-26.827891861387197,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/quicksort,wago,ns/op,103905.5,79970,-23.035835446631793,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/crc32,wago,ns/op,69730,52048.5,-25.357091639179696,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/sha256,wago,ns/op,140184.5,101891.5,-27.316144081549677,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/raytrace,wago,ns/op,377559.5,246180.5,-34.79689956152606,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/regexmatch,wago,ns/op,66495932.5,43624978,-34.39451653678216,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/wasm3,wago,ns/op,17396252.5,12270185.5,-29.46650147783265,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/json-as,wago,ns/op,2009472,1439706,-28.354015383145427,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/blake-as,wago,ns/op,526942.5,341420,-35.207351845789624,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/utf-as,wago,ns/op,321466.5,247881.5,-22.890410042726074,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/xjb-mulhi,wago,ns/op,40683.5,31265,-23.15066304521489,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/swar-pack-parse,wago,ns/op,39692.5,35207,-11.300623543490584,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/json-as-simd,wago,ns/op,2134726.5,1570992,-26.40780915025883,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/blake-as-simd,wago,ns/op,1630028,1051105,-35.51613837308316,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/utf-as-simd,wago,ns/op,936200.5,669261.5,-28.513016175488048,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/coremark,wago,ns/op,894498,616854.5,-31.039029712755084,0.004329004329004329,6,6,reported,paired
explicit,BenchmarkCompileFull/blake3,wago,ns/op,1372419,928547.5,-32.34227302303451,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/qoi,wago,ns/op,311665.5,203566.5,-34.684300957276314,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/lz4,wago,ns/op,269493,173035,-35.79239534978645,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/zlib,wago,ns/op,1581480.5,1019927.5,-35.50805716542189,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/zstd,wago,ns/op,5616752.5,3824321.5,-31.91223042140454,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/lua,wago,ns/op,29615086.5,19244444.5,-35.01810470822026,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/sqlite3,wago,ns/op,104196941,74576344.5,-28.427510650240684,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/ruby,wago,ns/op,1162402177,756544617,-34.91541637055967,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/esbuild,wago,ns/op,746574160.5,508535665,-31.88410583894029,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_i32,wago,ns/op,457178,274831,-39.88534006448254,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_i64,wago,ns/op,462005,275547.5,-40.358329455308926,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_f32,wago,ns/op,284465,173214.5,-39.10867769321358,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_f64,wago,ns/op,284566.5,172444.5,-39.400983601372616,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_mem,wago,ns/op,218190,138726.5,-36.419405105641864,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_bulk_mem,wago,ns/op,64953,53282.5,-17.9676073468508,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_ctl,wago,ns/op,194536.5,132432.5,-31.924086225464123,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_call,wago,ns/op,73362.5,58280.5,-20.558187084682235,0.025974025974025976,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_var,wago,ns/op,61636.5,42683.5,-30.74963698457894,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_cvt,wago,ns/op,149013.5,100753,-32.38666295335657,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_simd_v128,wago,ns/op,173635.5,108485.5,-37.521129031793606,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_simd_i8x16,wago,ns/op,709531,419109.5,-40.9314744528428,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_simd_i16x8,wago,ns/op,929460,559736,-39.77836593290728,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_simd_i32x4,wago,ns/op,851949.5,533216.5,-37.412194032627525,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_simd_i64x2,wago,ns/op,524502,339453,-35.280895020419365,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_simd_f32x4,wago,ns/op,544378.5,334597,-38.53596348863888,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_simd_f64x2,wago,ns/op,536272,336106.5,-37.32536846973178,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_simd_reduce,wago,ns/op,172753.5,115996.5,-32.854327119276896,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/tiny/p1,wago,ns/op,17320.5,16774,-3.155220692243299,0.30952380952380953,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/tiny/p2,wago,ns/op,37865.5,37230,-1.678308750709745,0.9372294372294372,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/tiny/p4,wago,ns/op,39158.5,38045.5,-2.8422947763576234,0.6991341991341992,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/tiny/p8,wago,ns/op,39623.5,37909,-4.326977677388422,0.5887445887445888,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/tiny/auto,wago,ns/op,18893,19244,1.8578309426771744,0.5887445887445888,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/fib_rec/p1,wago,ns/op,20617,20003.5,-2.975699665324727,0.13203463203463203,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/fib_rec/p2,wago,ns/op,21242.5,20029.5,-5.710250676709427,0.48484848484848486,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/fib_rec/p4,wago,ns/op,21471,20589.5,-4.105537702016671,0.5887445887445888,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/fib_rec/p8,wago,ns/op,21218.5,20162.5,-4.976789122699532,0.24025974025974026,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/fib_rec/auto,wago,ns/op,21146.5,20092,-4.986640815264942,0.17965367965367965,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/many_funcs/p1,wago,ns/op,486302,406035,-16.505587063182958,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/many_funcs/p2,wago,ns/op,411858,350075,-15.001044049162571,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/many_funcs/p4,wago,ns/op,342414.5,288577.5,-15.722757067822767,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/many_funcs/p8,wago,ns/op,351450.5,305682.5,-13.022602044953702,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/many_funcs/auto,wago,ns/op,350948.5,299279,-14.722815455828986,0.0021645021645021645,6,6,reported,paired
