goos: linux
goarch: amd64
pkg: wagobench
cpu: AMD Ryzen 7 8845HS w/ Radeon 780M Graphics
                                                                 │ /tmp/wago-pr564-HbN430/base-explicit.txt │ /tmp/wago-pr564-HbN430/candidate-explicit.txt │
                                                                 │                  sec/op                  │         sec/op          vs base               │
ExecParallel/independent/isa_simd_i32x4.extadd_pairwise_s-8                                   0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.extadd_pairwise_u-8                                   0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.trunc_sat_f32x4_s-8                                   0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.trunc_sat_f32x4_u-8                                   0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.trunc_sat_f64x2_s_zero-8                              0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.trunc_sat_f64x2_u_zero-8                              0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.extend_low_s-8                                        0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.extend_high_s-8                                       0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.extend_low_u-8                                        0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.extend_high_u-8                                       0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.shl-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.shr_s-8                                               0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.shr_u-8                                               0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.add-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.sub-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.mul-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.min_s-8                                               0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.min_u-8                                               0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.max_s-8                                               0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.max_u-8                                               0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.dot-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.extmul_low_s-8                                        0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.extmul_high_s-8                                       0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.extmul_low_u-8                                        0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.extmul_high_u-8                                       0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.eq-8                                                  0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.ne-8                                                  0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.lt_s-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.lt_u-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.gt_s-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.gt_u-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.le_s-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.le_u-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.ge_s-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i32x4.ge_u-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.abs-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.neg-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.extadd_pairwise_s-8                                       0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.extadd_pairwise_u-8                                       0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.trunc_sat_f32x4_s-8                                       0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.trunc_sat_f32x4_u-8                                       0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.trunc_sat_f64x2_s_zero-8                                  0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.trunc_sat_f64x2_u_zero-8                                  0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.extend_low_s-8                                            0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.extend_high_s-8                                           0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.extend_low_u-8                                            0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.extend_high_u-8                                           0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.shl-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.shr_s-8                                                   0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.shr_u-8                                                   0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.add-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.sub-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.mul-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.min_s-8                                                   0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.min_u-8                                                   0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.max_s-8                                                   0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.max_u-8                                                   0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.dot-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.extmul_low_s-8                                            0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.extmul_high_s-8                                           0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.extmul_low_u-8                                            0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.extmul_high_u-8                                           0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.eq-8                                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.ne-8                                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.lt_s-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.lt_u-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.gt_s-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.gt_u-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.le_s-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.le_u-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.ge_s-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i32x4.ge_u-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.abs-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.neg-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.extend_low_s-8                                        0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.extend_high_s-8                                       0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.extend_low_u-8                                        0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.extend_high_u-8                                       0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.shl-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.shr_s-8                                               0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.shr_u-8                                               0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.add-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.sub-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.mul-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.extmul_low_s-8                                        0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.extmul_high_s-8                                       0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.extmul_low_u-8                                        0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.extmul_high_u-8                                       0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.eq-8                                                  0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.ne-8                                                  0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.lt_s-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.gt_s-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.le_s-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_i64x2.ge_s-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.abs-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.neg-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.extend_low_s-8                                            0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.extend_high_s-8                                           0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.extend_low_u-8                                            0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.extend_high_u-8                                           0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.shl-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.shr_s-8                                                   0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.shr_u-8                                                   0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.add-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.sub-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.mul-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.extmul_low_s-8                                            0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.extmul_high_s-8                                           0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.extmul_low_u-8                                            0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.extmul_high_u-8                                           0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.eq-8                                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.ne-8                                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.lt_s-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.gt_s-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.le_s-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_i64x2.ge_s-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.abs-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.neg-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.sqrt-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.ceil-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.floor-8                                               0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.trunc-8                                               0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.nearest-8                                             0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.add-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.sub-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.mul-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.div-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.min-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.max-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.pmin-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.pmax-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.eq-8                                                  0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.ne-8                                                  0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.lt-8                                                  0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.gt-8                                                  0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.le-8                                                  0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.ge-8                                                  0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.convert_i32x4_s-8                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.convert_i32x4_u-8                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f32x4.demote_f64x2_zero-8                                   0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.abs-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.neg-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.sqrt-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.ceil-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.floor-8                                                   0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.trunc-8                                                   0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.nearest-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.add-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.sub-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.mul-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.div-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.min-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.max-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.pmin-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.pmax-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.eq-8                                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.ne-8                                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.lt-8                                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.gt-8                                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.le-8                                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.ge-8                                                      0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.convert_i32x4_s-8                                         0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.convert_i32x4_u-8                                         0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f32x4.demote_f64x2_zero-8                                       0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.abs-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.neg-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.sqrt-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.ceil-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.floor-8                                               0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.trunc-8                                               0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.nearest-8                                             0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.add-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.sub-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.mul-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.div-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.min-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.max-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.pmin-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.pmax-8                                                0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.eq-8                                                  0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.ne-8                                                  0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.lt-8                                                  0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.gt-8                                                  0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.le-8                                                  0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.ge-8                                                  0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.convert_low_i32x4_s-8                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.convert_low_i32x4_u-8                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/independent/isa_simd_f64x2.promote_low_f32x4-8                                   0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.abs-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.neg-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.sqrt-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.ceil-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.floor-8                                                   0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.trunc-8                                                   0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.nearest-8                                                 0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.add-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.sub-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.mul-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.div-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.min-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.max-8                                                     0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.pmin-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
ExecParallel/process/isa_simd_f64x2.pmax-8                                                    0.000 ±  0%              0.000 ±  0%        ~ (p=1.000 n=6) ¹
