status	mode	name	unit	base	candidate	delta	p	baseSamples	candidateSamples	initialDelta	initialP	confirmation
first-pass-only	signals	BenchmarkExec/isa_simd_i32x4.le_s	ns/op	3477.5	3537.5	1.7253774263120025	0.3939393939393939	6	6	1.7253774263120025	0.3939393939393939	false
first-pass-only	signals	BenchmarkExecParallel/independent/tiny.add	ns/op	86.72	88.215	1.7239391143911487	0.17965367965367965	6	6	1.7239391143911487	0.17965367965367965	false
first-pass-only	signals	BenchmarkExecParallel/process/isa_simd_i32x4.extmul_high_u	ns/op	7708	7838.5	1.6930461857810108	0.5887445887445888	6	6	1.6930461857810108	0.5887445887445888	false
first-pass-only	signals	BenchmarkExecParallel/independent/isa_i32.or	ns/op	1753.5	1783	1.6823495865412097	0.09307359307359307	6	6	1.6823495865412097	0.09307359307359307	false
first-pass-only	signals	BenchmarkExecParallel/process/isa_simd_i32x4.lt_s	ns/op	2027.5	2061.5	1.676942046855734	0.6991341991341992	6	6	1.676942046855734	0.6991341991341992	false
first-pass-only	signals	BenchmarkExecParallel/process/isa_simd_f32x4.ge	ns/op	3911	3976.5	1.6747634875990736	0.3939393939393939	6	6	1.6747634875990736	0.3939393939393939	false
repeat-significant-slowdown	signals	BenchmarkInstantiate/zstd	ns/op	9283	9437	1.6589464612732918	0.016573747964244667	12	12	4.960053262316921	0.04112554112554113	true
first-pass-only	signals	BenchmarkExecParallel/process/json-as-simd.serializeN	ns/op	26399	26836	1.6553657335505179	1	6	6	1.6553657335505179	1	false
first-pass-only	signals	BenchmarkCompileFullWorkers/tiny/p2	ns/op	34516	35087	1.6543052497392408	0.6991341991341992	6	6	1.6543052497392408	0.6991341991341992	false
first-pass-only	signals	BenchmarkExec/isa_simd_i32x4.mul	ns/op	5170.5	5255.5	1.6439415917222755	0.8181818181818182	6	6	1.6439415917222755	0.8181818181818182	false
first-pass-only	signals	BenchmarkExec/isa_simd_i32x4.trunc_sat_f64x2_s_zero	ns/op	6855.5	6968	1.6410181606009822	0.24025974025974026	6	6	1.6410181606009822	0.24025974025974026	false
